user_id,age,gender,city,membership,preferred_category,signup_date,customer_segment,is_active
U01882,31,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2022-03-18,Occasional Buyer,False
U01883,44,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2022-05-10,Premium Customer,True
U01884,36,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Boys › Clothing › Underwear › Undershirts",2023-07-11,Premium Customer,True
U01885,33,Female,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2025-02-27,Loyal Customer,False
U01886,53,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Underwear › Undershirts",2023-08-10,Occasional Buyer,True
U01887,47,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Clothing Sets › Short Sets",2024-01-31,Loyal Customer,True
U01888,38,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Loafers & Slip-Ons",2024-02-02,Occasional Buyer,True
U01889,36,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2025-01-15,Occasional Buyer,False
U01890,23,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2024-08-13,Occasional Buyer,True
U01891,20,Female,Pune,Platinum,"Clothing, Shoes & Jewelry › Boys › Clothing › Active › Active Shorts",2022-10-25,Occasional Buyer,True
U01892,54,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Shoes › Fashion Sneakers",2022-06-17,Loyal Customer,True
U01893,50,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2023-06-06,Premium Customer,True
U01894,32,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2025-01-28,Premium Customer,False
U01895,32,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2023-04-08,Occasional Buyer,False
U01896,27,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2022-08-09,Occasional Buyer,True
U01897,37,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxers",2025-01-14,Occasional Buyer,True
U01898,19,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2023-01-16,Loyal Customer,True
U01899,22,Female,Delhi,Platinum,"Clothing, Shoes & Jewelry › Men › Shoes › Oxfords",2024-01-03,Occasional Buyer,True
U01900,56,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2023-09-15,Occasional Buyer,False
U01901,58,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2024-10-20,Window Shopper,True
U01902,34,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2024-05-15,Occasional Buyer,True
U01903,49,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › T-Shirts",2022-06-27,Occasional Buyer,True
U01904,23,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Boys › Clothing › Pants",2022-07-12,Occasional Buyer,True
U01905,33,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2024-07-13,Window Shopper,False
U01906,24,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Bodysuits",2022-02-27,Premium Customer,False
U01907,22,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2024-03-05,Loyal Customer,True
U01908,34,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2024-07-14,Window Shopper,True
U01909,20,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2022-11-14,Premium Customer,True
U01910,30,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Loafers & Slip-Ons",2022-12-28,Loyal Customer,True
U01911,37,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Footies & Rompers › Footies",2025-04-10,Loyal Customer,True
U01912,46,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2025-02-26,Window Shopper,False
U01913,41,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2024-01-25,Occasional Buyer,True
U01914,44,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Flats",2024-05-14,Window Shopper,True
U01915,34,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Fleece",2022-10-09,Window Shopper,True
U01916,23,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Sleepwear & Robes › Robes",2025-01-23,Occasional Buyer,True
U01917,48,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Fashion Sneakers",2022-08-26,Occasional Buyer,True
U01918,30,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Pants › Casual",2024-03-11,Window Shopper,True
U01919,50,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Clothing › Work Utility & Safety › Outerwear",2025-04-14,Occasional Buyer,True
U01920,26,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2023-01-22,Occasional Buyer,False
U01921,48,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2025-01-13,Loyal Customer,True
U01922,27,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2024-09-05,Occasional Buyer,True
U01923,54,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Shoes › Fashion Sneakers",2024-01-11,Premium Customer,True
U01924,44,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2024-03-19,Window Shopper,True
U01925,43,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2022-09-18,Occasional Buyer,False
U01926,59,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Wool & Blends",2024-10-15,Loyal Customer,False
U01927,56,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing",2022-10-26,Loyal Customer,True
U01928,41,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Bodysuits",2023-12-01,Window Shopper,True
U01929,37,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2025-02-21,Premium Customer,True
U01930,48,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2024-12-27,Occasional Buyer,True
U01931,34,Female,Mumbai,Gold,"Clothing, Shoes & Jewelry › Novelty & More",2024-11-17,Window Shopper,True
U01932,33,Male,Mumbai,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2023-11-18,Occasional Buyer,False
U01933,35,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Clothing Sets › Short Sets",2023-01-21,Loyal Customer,True
U01934,36,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2025-02-06,Window Shopper,False
U01935,55,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2023-05-21,Window Shopper,True
U01936,29,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Tunics",2023-07-09,Premium Customer,False
U01937,52,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › T-Shirts",2023-06-02,Window Shopper,False
U01938,53,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Clothing › Work Utility & Safety › Outerwear",2024-10-10,Occasional Buyer,True
U01939,50,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses",2024-09-29,Occasional Buyer,False
U01940,45,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2022-09-09,Occasional Buyer,True
U01941,20,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Formal",2023-07-04,Window Shopper,True
U01942,45,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2022-05-03,Window Shopper,True
U01943,57,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2023-03-28,Occasional Buyer,True
U01944,53,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2025-04-11,Window Shopper,True
U01945,28,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2022-11-25,Window Shopper,True
U01946,49,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Fashion Sneakers",2023-03-29,Window Shopper,True
U01947,29,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2023-09-24,Occasional Buyer,False
U01948,46,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Button-Down Shirts",2024-04-16,Loyal Customer,False
U01949,27,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2025-01-13,Loyal Customer,True
U01950,49,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2024-10-19,Occasional Buyer,False
U01951,46,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2024-02-13,Window Shopper,False
U01952,31,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Lightweight Jackets › Windbreakers",2023-05-25,Loyal Customer,True
U01953,42,Female,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Women › Shoes › Fashion Sneakers",2023-05-15,Occasional Buyer,True
U01954,46,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Socks & Hosiery › Socks › Calf Socks",2024-02-20,Window Shopper,False
U01955,46,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2023-04-14,Window Shopper,True
U01956,48,Male,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Shoes › Pumps",2024-11-25,Occasional Buyer,True
U01957,20,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2022-07-04,Loyal Customer,True
U01958,23,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Down & Down Alternative",2024-07-16,Window Shopper,True
U01959,45,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Sets › Active Tracksuits",2022-12-08,Occasional Buyer,True
U01960,23,Male,Pune,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2023-08-14,Occasional Buyer,False
U01961,28,Male,Hyderabad,Gold,"Clothing, Shoes & Jewelry › Men › Uniforms, Work & Safety › Clothing › Work Utility & Safety › Pants",2022-06-07,Window Shopper,True
U01962,35,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Swimsuits & Cover Ups › Cover-Ups",2025-02-07,Loyal Customer,True
U01963,27,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Track Pants",2022-12-18,Loyal Customer,True
U01964,50,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2024-08-18,Window Shopper,True
U01965,33,Female,Pune,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Swimsuits & Cover Ups › Cover-Ups",2023-05-19,Occasional Buyer,True
U01966,33,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2022-05-18,Premium Customer,True
U01967,18,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2024-03-19,Occasional Buyer,False
U01968,51,Female,Chennai,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2025-03-28,Loyal Customer,False
U01969,34,Female,Bengaluru,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2022-09-16,Loyal Customer,True
U01970,22,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Loafers & Slip-Ons",2024-02-23,Occasional Buyer,True
U01971,19,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2023-03-18,Occasional Buyer,True
U01972,46,Male,Chennai,Gold,"Clothing, Shoes & Jewelry › Men › Shoes › Fashion Sneakers",2023-05-16,Window Shopper,True
U01973,46,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts › Button-Down Shirts",2024-01-31,Loyal Customer,False
U01974,26,Female,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2022-07-27,Window Shopper,True
U01975,40,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Suits & Sport Coats › Suits",2022-06-09,Occasional Buyer,True
U01976,50,Female,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2022-05-19,Occasional Buyer,True
U01977,37,Male,Hyderabad,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2025-02-24,Window Shopper,True
U01978,50,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Boys › Clothing › Underwear › Undershirts",2024-07-07,Occasional Buyer,False
U01979,40,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Casual",2025-04-14,Window Shopper,False
U01980,49,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2025-03-05,Occasional Buyer,True
U01981,42,Female,Chennai,Gold,"Clothing, Shoes & Jewelry › Boys › Clothing › Tops, Tees & Shirts › Tees",2023-07-02,Window Shopper,True
U01982,23,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2022-04-01,Window Shopper,True
U01983,30,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2024-05-24,Occasional Buyer,True
U01984,31,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2023-06-28,Loyal Customer,True
U01985,32,Female,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Tops, Tees & Blouses › Blouses & Button-Down Shirts",2022-08-22,Window Shopper,False
U01986,39,Female,Delhi,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Jackets & Coats › Down & Down Alternative",2025-03-27,Occasional Buyer,True
U01987,58,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Footies & Rompers › Rompers",2024-12-01,Occasional Buyer,True
U01988,32,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shorts",2024-11-08,Window Shopper,False
U01989,21,Female,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Jeans",2025-02-10,Window Shopper,True
U01990,33,Female,Bengaluru,Platinum,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2025-01-15,Occasional Buyer,False
U01991,43,Female,Pune,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Button-Down Shirts",2023-05-12,Window Shopper,False
U01992,60,Male,Mumbai,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › Polos",2024-06-11,Occasional Buyer,False
U01993,27,Female,Delhi,Platinum,"Clothing, Shoes & Jewelry › Men › Clothing › Underwear › Boxer Briefs",2024-01-29,Window Shopper,True
U01994,49,Female,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Running › Road Running",2024-05-30,Loyal Customer,True
U01995,33,Male,Mumbai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Pants › Sweatpants",2024-02-11,Loyal Customer,True
U01996,23,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Women › Clothing › Dresses › Work",2024-05-27,Occasional Buyer,True
U01997,59,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Casual",2022-03-08,Window Shopper,True
U01998,40,Male,Hyderabad,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › T-Shirts",2023-11-08,Window Shopper,True
U01999,20,Male,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Shoes › Athletic › Fitness & Cross-Training",2024-10-01,Window Shopper,True
U02000,57,Male,Pune,Silver,"Clothing, Shoes & Jewelry › Novelty & More › Clothing › Novelty › Men › Shirts › T-Shirts",2024-08-04,Occasional Buyer,True
U02001,28,Male,Delhi,Gold,"Clothing, Shoes & Jewelry › Women › Clothing › Jeans",2023-08-05,Window Shopper,True
U02002,60,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Costumes & Accessories › Men › Costumes & Cosplay Apparel › Bottoms",2024-01-05,Premium Customer,True
U02003,36,Female,Delhi,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shorts › Flat Front",2023-09-26,Occasional Buyer,True
U02004,33,Female,Bengaluru,Gold,"Clothing, Shoes & Jewelry › Men › Clothing › Shirts › T-Shirts",2022-06-12,Window Shopper,True
U02005,27,Male,Delhi,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Active › Active Shirts & Tees › Polos",2023-08-02,Loyal Customer,True
U02006,55,Male,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Shoes › Loafers & Slip-Ons",2022-09-09,Premium Customer,True
U02007,31,Female,Chennai,Silver,"Clothing, Shoes & Jewelry › Men › Clothing › Pants › Dress",2024-03-11,Window Shopper,True
